date,ndvi_mean_wt,ndvi_mean_it,site
2025-06-14,0.4136723973558491,0.4255805224934685,TOOL280-2
2025-06-16,0.4678593294180087,0.4789633591130474,TOOL280-2
2025-06-19,0.5424134288820631,0.5482182874441408,TOOL280-2
2025-07-03,0.6974960087066766,0.6946151441729171,TOOL280-2
2025-07-04,0.6996491817318741,0.6977834928345381,TOOL280-2
2025-07-06,0.7169255581425918,0.7115760500810625,TOOL280-2
2025-07-31,0.7520387210769348,0.7483822694935285,TOOL280-2
2025-08-07,0.7546234137627429,0.7506227222050096,TOOL280-2
2019-06-01,0.5916263487796357,0.5857832425456145,WT4
2019-06-01,0.5916263487796357,0.581075152202074,WT4
2019-06-01,0.5867651431353021,0.5857832425456145,WT4
2019-06-01,0.5867651431353021,0.581075152202074,WT4
2019-06-03,0.6020987559198208,0.5952169825822445,WT4
2019-06-03,0.6020987559198208,0.581652598919535,WT4
2019-06-03,0.5876369683737036,0.5952169825822445,WT4
2019-06-03,0.5876369683737036,0.581652598919535,WT4
2019-06-11,0.6503576769735865,0.6410364274888111,WT4
2019-06-15,0.6680307261568659,0.657424734766201,WT4
2019-06-15,0.6680307261568659,0.65544298685794,WT4
2019-06-15,0.6660188111846662,0.657424734766201,WT4
2019-06-15,0.6660188111846662,0.65544298685794,WT4
2019-06-16,0.6583851396083737,0.6435339843725718,WT4
2019-06-16,0.6583851396083737,0.6432995929515598,WT4
2019-06-16,0.6580260049422295,0.6435339843725718,WT4
2019-06-16,0.6580260049422295,0.6432995929515598,WT4
2019-06-18,0.5332456973398899,0.5524788929649722,WT4
2019-06-18,0.5332456973398899,0.5532048783233958,WT4
2019-06-18,0.5336741472676557,0.5524788929649722,WT4
2019-06-18,0.5336741472676557,0.5532048783233958,WT4
2019-06-20,0.602512857871952,0.5873034148200978,WT4
2019-06-20,0.602512857871952,0.5797353670996743,WT4
2019-06-20,0.5942593832656706,0.5873034148200978,WT4
2019-06-20,0.5942593832656706,0.5797353670996743,WT4
2019-06-26,0.7110055047205665,0.6919807639512341,WT4
2019-06-26,0.7110055047205665,0.6945730104663493,WT4
